timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679917562591,222,-141 cart_post,201,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2273,448,1,1,http://localhost:8080/api/v1/cart/?store=DEFAULT,220,0,0
1679917562814,77,-144 cart_get,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2273,372,1,1,http://localhost:8080/api/v1/cart/0bc4a887d9fe4903ac1d59c232ad9834?lang=en,75,0,0
1679933888064,339,S01_ACC_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 1",Thread_Group_Add_Cart_Checkout 1-1,,false,,18220,6072,1,1,null,0,70,14
1679933888121,32,-53 localhost,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,460,348,1,1,http://localhost:8080/,31,0,14
1679933888155,26,-69 header message,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,522,363,1,1,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,22,0,0
1679933888183,11,-72 ping,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,478,393,1,1,http://localhost:8080/actuator/health/ping,11,0,0
1679933888195,31,-73 featured_item,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,9311,430,1,1,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,29,0,0
1679933888227,16,-77 store,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1163,393,1,1,http://localhost:8080/api/v1/store/DEFAULT,14,0,0
1679933888243,19,-78 category,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,427,1,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,17,0,0
1679933888263,18,-79 content,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,511,432,1,1,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,14,0,0
1679933888282,25,-86 p1_price_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,410,1,1,http://localhost:8080/api/v1/product/1/price/,24,0,0
1679933888308,22,-87 p50_price_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,529,411,1,1,http://localhost:8080/api/v1/product/50/price/,21,0,0
1679933888331,20,-88 p51_price_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,411,1,1,http://localhost:8080/api/v1/product/51/price/,19,0,0
1679933888352,21,-89p52_price_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,411,1,1,http://localhost:8080/api/v1/product/52/price/,20,0,0
1679933888374,25,-90 p1_price_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,410,1,1,http://localhost:8080/api/v1/product/1/price/,23,0,0
1679933888399,29,-91 p50_price_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,529,411,1,1,http://localhost:8080/api/v1/product/50/price/,28,0,0
1679933888429,20,-92p51_price_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,411,1,1,http://localhost:8080/api/v1/product/51/price/,19,0,0
1679933888449,24,-93 p52_price_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,411,1,1,http://localhost:8080/api/v1/product/52/price/,22,0,0
1679933889537,333,S01_ACC_02_OpenTablesTab,404,"Number of samples in transaction : 10, number of failing samples : 2",Thread_Group_Add_Cart_Checkout 1-1,,false,,10230,3748,1,1,null,0,1089,0
1679933889537,11,-103 ping,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,478,393,1,1,http://localhost:8080/actuator/health/ping,9,0,0
1679933889549,20,-109 header message,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,522,363,1,1,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,17,0,0
1679933889570,33,-108 products,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2680,386,1,1,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,30,0,0
1679933889604,16,-113 content,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,511,379,1,1,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,14,0,0
1679933889621,16,-111 store,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1163,340,1,1,http://localhost:8080/api/v1/store/DEFAULT,13,0,0
1679933889638,20,-112 category_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,374,1,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,19,0,0
1679933889659,23,-112 category_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,358,1,1,http://localhost:8080/api/v1/category/?store=DEFAULT&lang=en,21,0,0
1679933889683,31,-116 pricep_post,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,410,1,1,http://localhost:8080/api/v1/product/1/price/,29,0,0
1679933889715,24,-119 manufactures,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,642,375,1,1,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,20,0,0
1679933889740,139,-121 variants,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,641,370,1,1,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,138,0,0
1679933891964,129,S01_ACC_03_SelectProductTable,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread_Group_Add_Cart_Checkout 1-1,,false,,7747,2924,1,1,null,0,7,0
1679933891965,11,-128 ping,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,450,340,1,1,http://localhost:8080/actuator/health/ping,9,0,0
1679933891977,17,-129 header message,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,522,363,1,1,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,15,0,0
1679933891995,16,-131 reviews,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,437,359,1,1,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,15,0,0
1679933892012,20,-130 products,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2602,359,1,1,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,19,0,0
1679933892032,14,-136 store,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1163,340,1,1,http://localhost:8080/api/v1/store/DEFAULT,12,0,0
1679933892046,17,-137 category_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,374,1,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,15,0,0
1679933892064,15,-139 category_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,511,379,1,1,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,13,0,0
1679933892080,19,-138 price,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,410,1,1,http://localhost:8080/api/v1/product/1/price/,18,0,0
1679933893146,152,S01_ACC_04_AddTabletoCart,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread_Group_Add_Cart_Checkout 1-1,,true,,4546,820,1,1,null,0,5,0
1679933893147,103,-141 cart_post,201,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2273,448,1,1,http://localhost:8080/api/v1/cart/?store=DEFAULT,102,0,0
1679933893254,49,-144 cart_get,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2273,372,1,1,http://localhost:8080/api/v1/cart/ace4210ad658471290db638f7d094875?lang=en,48,0,0
1679934124540,4044,S01_ACC_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 2",Thread_Group_Add_Cart_Checkout 1-1,,false,,19994,5640,1,1,null,0,9,3755
1679934124541,19,-53 localhost,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,460,348,1,1,http://localhost:8080/,19,0,4
1679934124561,34,-69 header message,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,522,363,1,1,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,33,0,0
1679934124595,13,-72 ping,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,478,393,1,1,http://localhost:8080/actuator/health/ping,13,0,0
1679934124609,37,-73 featured_item,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,9311,430,1,1,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,35,0,0
1679934124646,13,-77 store,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1163,393,1,1,http://localhost:8080/api/v1/store/DEFAULT,12,0,0
1679934124659,17,-78 category,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,427,1,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,17,0,0
1679934124677,3752,-79 content,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: localhos,Thread_Group_Add_Cart_Checkout 1-1,text,false,,2285,0,1,1,http://localhos:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,0,0,3751
