timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680000066069,12,-113 content,200,,Thread_Group_Add_Cart_Checkout 1-5,text,true,,511,379,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,10,0,1
1680000066069,13,-111 store,200,,Thread_Group_Add_Cart_Checkout 1-5,text,true,,1163,340,5,5,http://localhost:8080/api/v1/store/DEFAULT,11,0,1
1680000066069,20,-108 products,200,,Thread_Group_Add_Cart_Checkout 1-5,text,true,,2680,386,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,20,0,0
1680000066069,20,-109 header message,404,,Thread_Group_Add_Cart_Checkout 1-5,text,false,,522,363,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,20,0,1
1680000066069,20,-112 category_1,200,,Thread_Group_Add_Cart_Checkout 1-5,text,true,,1531,374,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,20,0,1
1680000066070,25,-112 category_2,200,,Thread_Group_Add_Cart_Checkout 1-5,text,true,,1531,358,5,5,http://localhost:8080/api/v1/category/?store=DEFAULT&lang=en,24,0,0
1680000066070,26,-119 manufactures,200,,Thread_Group_Add_Cart_Checkout 1-5,text,true,,642,375,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,24,0,1
1680000066070,26,-116 pricep_post,200,,Thread_Group_Add_Cart_Checkout 1-5,text,true,,531,410,5,5,http://localhost:8080/api/v1/product/1/price/,26,0,0
1680000066070,32,-121 variants,404,,Thread_Group_Add_Cart_Checkout 1-5,text,false,,641,370,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,31,0,0
1680000066521,26,S01_ACC_03_SelectProductTable,200,OK,Thread_Group_Add_Cart_Checkout 1-1,,false,,7747,2924,5,5,null,0,0,0
1680000066524,16,-128 ping,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,450,340,5,5,http://localhost:8080/actuator/health/ping,16,0,1
1680000066524,16,-131 reviews,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,437,359,5,5,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,16,0,1
1680000066524,16,-139 category_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,511,379,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,16,0,1
1680000066524,16,-136 store,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1163,340,5,5,http://localhost:8080/api/v1/store/DEFAULT,16,0,1
1680000066524,16,-138 price,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,410,5,5,http://localhost:8080/api/v1/product/1/price/,16,0,1
1680000066525,16,-137 category_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,374,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,15,0,1
1680000066523,23,-130 products,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2602,359,5,5,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,23,0,2
1680000066524,23,-129 header message,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,522,363,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,22,0,0
1680000066692,20,S01_ACC_03_SelectProductTable,200,OK,Thread_Group_Add_Cart_Checkout 1-2,,false,,7747,2924,5,5,null,0,0,0
1680000066694,13,-128 ping,200,,Thread_Group_Add_Cart_Checkout 1-2,text,true,,450,340,5,5,http://localhost:8080/actuator/health/ping,13,0,1
1680000066695,12,-139 category_2,200,,Thread_Group_Add_Cart_Checkout 1-2,text,true,,511,379,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,12,0,0
1680000066694,13,-130 products,200,,Thread_Group_Add_Cart_Checkout 1-2,text,true,,2602,359,5,5,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,13,0,1
1680000066695,12,-137 category_1,200,,Thread_Group_Add_Cart_Checkout 1-2,text,true,,1531,374,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,12,0,0
1680000066694,13,-136 store,200,,Thread_Group_Add_Cart_Checkout 1-2,text,true,,1163,340,5,5,http://localhost:8080/api/v1/store/DEFAULT,13,0,1
1680000066694,13,-138 price,200,,Thread_Group_Add_Cart_Checkout 1-2,text,true,,531,410,5,5,http://localhost:8080/api/v1/product/1/price/,13,0,1
1680000066694,18,-131 reviews,200,,Thread_Group_Add_Cart_Checkout 1-2,text,true,,437,359,5,5,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,17,0,1
1680000066694,18,-129 header message,404,,Thread_Group_Add_Cart_Checkout 1-2,text,false,,522,363,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,18,0,1
1680000066805,23,S01_ACC_03_SelectProductTable,200,OK,Thread_Group_Add_Cart_Checkout 1-3,,false,,7747,2924,5,5,null,0,0,0
1680000066808,12,-137 category_1,200,,Thread_Group_Add_Cart_Checkout 1-3,text,true,,1531,374,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,12,0,0
1680000066808,12,-139 category_2,200,,Thread_Group_Add_Cart_Checkout 1-3,text,true,,511,379,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,12,0,0
